Data_File,Training_Data,Testing_Data,Classifier,Kernel,Scale,Train_Size,Test_Size,Precision,Recall,Accuracy,True_Count,Actual_Count,Transcript.length,Strand,GC.content,Enzyme,SEG.low.complexity,Transmembrane.domain,Signal.peptide,Coiled.coil,Nucleus,Mitochondria,ER,Cytoplasm,Ribosome,Interaction.partners,Mw,PI,Protein.length,Gravy.score,Aromaticity.Score,CAI,Codon.Bias,FOP.Score,Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr,Carbons,Hydrogens,Nitrogens,Oxygens,Sulphurs,Instability.index,Alphatic.index,EC.number
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,svm,rbf,False,4926,836,0.8062200957,1,0.8062200957,836,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,ada_boost,NA,False,4926,836,0.8352638353,0.9629080119,0.8169856459,777,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,knn,NA,False,4926,836,0.807106599,0.943620178,0.7727272727,788,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,gnb,NA,False,4926,836,0.8142857143,0.8456973294,0.7200956938,700,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,vote-hard-with-classifiers_log_reg_svm_ada_boost_knn_gnb,NA,False,4926,836,0.8071856287,1,0.8074162679,835,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,log_reg,NA,False,4926,836,0.8062200957,1,0.8062200957,836,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,svm,rbf,False,4926,836,0.8062200957,1,0.8062200957,836,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,ada_boost,NA,False,4926,836,0.8346153846,0.9658753709,0.8181818182,780,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,knn,NA,False,4926,836,0.8073510773,0.9451038576,0.773923445,789,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,gnb,NA,False,4926,836,0.8154506438,0.8456973294,0.721291866,699,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,vote-hard-with-classifiers_log_reg_svm_ada_boost_knn_gnb,NA,False,4926,836,0.8081534772,1,0.8086124402,834,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,log_reg,NA,False,4926,836,0.8062200957,1,0.8062200957,836,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,svm,rbf,False,4926,836,0.8062200957,1,0.8062200957,836,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True
